 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.55272    -8.48136     0.19600     0.03700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23300
     0.55886    -8.40942     0.19600     0.03700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23300
     0.56500    -8.33687     0.19600     0.03800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23400
     0.57114    -8.26375     0.19500     0.03900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23400
     0.57728    -8.19004     0.19500     0.04000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23500
     0.58342    -8.11577     0.19500     0.04100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23500
     0.58956    -8.04093     0.19400     0.04100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23600
     0.59571    -7.96555     0.19400     0.04200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23600
     0.60185    -7.88962     0.19400     0.04300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23700
     0.60799    -7.81316     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.60799    -7.81316     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.61106    -7.81313     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.61413    -7.81302     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.61720    -7.81284     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.62027    -7.81259     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.62334    -7.81227     0.01400     0.08500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.62641    -7.81188     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.62948    -7.81142     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.63255    -7.81089     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.63562    -7.81029     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.63869    -7.80962     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.64177    -7.80889     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.64484    -7.80808     0.01400     0.08400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.64791    -7.80721     0.01400     0.08400     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.65098    -7.80627     0.01400     0.08400     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.65405    -7.80527     0.01400     0.08400     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.65712    -7.80419     0.01400     0.08300     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09900
     0.66019    -7.80306     0.01400     0.08300     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.66326    -7.80186     0.01400     0.08300     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.66633    -7.80060     0.01400     0.08300     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.66940    -7.79928     0.01400     0.08300     0.00100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.67247    -7.79790     0.01400     0.08300     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.67554    -7.79646     0.01400     0.08200     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.67861    -7.79496     0.01400     0.08200     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.68168    -7.79341     0.01400     0.08200     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.68475    -7.79179     0.01400     0.08200     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.68783    -7.79013     0.01400     0.08200     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.69090    -7.78842     0.01400     0.08100     0.00300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.69397    -7.78664     0.01400     0.08100     0.00300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.69704    -7.78482     0.01400     0.08100     0.00300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.70011    -7.78295     0.01400     0.08000     0.00300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
     0.70318    -7.78104     0.01400     0.08000     0.00300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09800
